market_type,instrument_type,exchange_code,stock_code,standard_code,stock_name,stock_name_en,currency_code,etf_yn,nxt_yn
KOSPI,STOCK,KRX,007860,KR7007860000,서연,,KRW,N,N
KOSPI,STOCK,KRX,007980,KR7007980006,TP,,KRW,N,N
KOSPI,STOCK,KRX,008040,KR7008040008,사조동아원,,KRW,N,N
KOSPI,STOCK,KRX,008060,KR7008060006,대덕,,KRW,N,N
KOSPI,STOCK,KRX,008110,KR7008110009,대동전자,,KRW,N,N
KOSPI,STOCK,KRX,008250,KR7008250003,이건산업,,KRW,N,N
KOSPI,STOCK,KRX,008260,KR7008260002,NI스틸,,KRW,N,N
KOSPI,STOCK,KRX,008350,KR7008350001,남선알미늄,,KRW,N,N
KOSPI,STOCK,KRX,008355,KR7008351009,남선알미우,,KRW,N,N
KOSPI,STOCK,KRX,008420,KR7008420002,문배철강,,KRW,N,N
KOSPI,STOCK,KRX,008490,KR7008490005,서흥,,KRW,N,N
KOSPI,STOCK,KRX,008500,KR7008500001,일정실업,,KRW,N,N
KOSPI,STOCK,KRX,008600,KR7008600009,윌비스,,KRW,N,N
KOSPI,STOCK,KRX,008700,KR7008700007,아남전자,,KRW,N,N
KOSPI,STOCK,KRX,008730,KR7008730004,율촌화학,,KRW,N,N
KOSPI,STOCK,KRX,008770,KR7008770000,호텔신라,,KRW,N,N
KOSPI,STOCK,KRX,008775,KR7008771008,호텔신라우,,KRW,N,N
KOSPI,STOCK,KRX,008870,KR7008870008,금비,,KRW,N,N
KOSPI,STOCK,KRX,008930,KR7008930000,한미사이언스,,KRW,N,N
KOSPI,STOCK,KRX,008970,KR7008970006,KBI동양철관,,KRW,N,N
KOSPI,STOCK,KRX,009070,KR7009070004,KCTC,,KRW,N,N
KOSPI,STOCK,KRX,009140,KR7009140005,경인전자,,KRW,N,N
KOSPI,STOCK,KRX,009150,KR7009150004,삼성전기,,KRW,N,N
KOSPI,STOCK,KRX,009155,KR7009151002,삼성전기우,,KRW,N,N
KOSPI,STOCK,KRX,009160,KR7009160003,SIMPAC,,KRW,N,N
KOSPI,STOCK,KRX,009180,KR7009180001,한솔로지스틱스,,KRW,N,N
KOSPI,STOCK,KRX,009190,KR7009190000,대양금속,,KRW,N,N
KOSPI,STOCK,KRX,009200,KR7009200007,무림페이퍼,,KRW,N,N
KOSPI,STOCK,KRX,009240,KR7009240003,한샘,,KRW,N,N
KOSPI,STOCK,KRX,009270,KR7009270000,신원,,KRW,N,N
KOSPI,STOCK,KRX,009290,KR7009290008,광동제약,,KRW,N,N
KOSPI,STOCK,KRX,009310,KR7009310004,참엔지니어링,,KRW,N,N
KOSPI,STOCK,KRX,009320,KR7009320003,아진전자부품,,KRW,N,N
KOSPI,STOCK,KRX,009410,KR7009410002,태영건설,,KRW,N,N
KOSPI,STOCK,KRX,009415,KR7009411000,태영건설우,,KRW,N,N
KOSPI,STOCK,KRX,009420,KR7009420001,한올바이오파마,,KRW,N,N
KOSPI,STOCK,KRX,009440,KR7009440009,KC그린홀딩스,,KRW,N,N
KOSPI,STOCK,KRX,009450,KR7009450008,경동나비엔,,KRW,N,N
KOSPI,STOCK,KRX,009460,KR7009460007,한창제지,,KRW,N,N
KOSPI,STOCK,KRX,009470,KR7009470006,삼화전기,,KRW,N,N
KOSPI,STOCK,KRX,009540,KR7009540006,HD한국조선해양,,KRW,N,N
KOSPI,STOCK,KRX,009580,KR7009580002,무림P&P,,KRW,N,N
KOSPI,STOCK,KRX,009680,KR7009680000,모토닉,,KRW,N,N
KOSPI,STOCK,KRX,009770,KR7009770009,삼정펄프,,KRW,N,N
KOSPI,STOCK,KRX,009810,KR7009810003,플레이그램,,KRW,N,N
KOSPI,STOCK,KRX,009830,KR7009830001,한화솔루션,,KRW,N,N
KOSPI,STOCK,KRX,009835,KR7009831009,한화솔루션우,,KRW,N,N
KOSPI,STOCK,KRX,009900,KR7009900002,명신산업,,KRW,N,N
KOSPI,STOCK,KRX,009970,KR7009970005,영원무역홀딩스,,KRW,N,N
KOSPI,STOCK,KRX,010040,KR7010040004,한국내화,,KRW,N,N
KOSPI,STOCK,KRX,010060,KR7010060002,OCI홀딩스,,KRW,N,N
KOSPI,STOCK,KRX,010100,KR7010100006,한국무브넥스,,KRW,N,N
KOSPI,STOCK,KRX,010120,KR7010120004,LS ELECTRIC,,KRW,N,N
KOSPI,STOCK,KRX,010130,KR7010130003,고려아연,,KRW,N,N
KOSPI,STOCK,KRX,010140,KR7010140002,삼성중공업,,KRW,N,N
KOSPI,STOCK,KRX,010400,KR7010400000,우진아이엔에스,,KRW,N,N
KOSPI,STOCK,KRX,010580,KR7010580009,에스엠벡셀,,KRW,N,N
KOSPI,STOCK,KRX,010640,KR7010640001,진양폴리,,KRW,N,N
KOSPI,STOCK,KRX,010660,KR7010660009,화천기계,,KRW,N,N
KOSPI,STOCK,KRX,010690,KR7010690006,화신,,KRW,N,N
KOSPI,STOCK,KRX,010770,KR7010770006,평화홀딩스,,KRW,N,N
KOSPI,STOCK,KRX,010780,KR7010780005,아이에스동서,,KRW,N,N
KOSPI,STOCK,KRX,010820,KR7010820009,퍼스텍,,KRW,N,N
KOSPI,STOCK,KRX,010950,KR7010950004,S-Oil,,KRW,N,N
KOSPI,STOCK,KRX,010955,KR7010951002,S-Oil우,,KRW,N,N
KOSPI,STOCK,KRX,010960,KR7010960003,삼호개발,,KRW,N,N
KOSPI,STOCK,KRX,011000,KR7011000007,진원생명과학,,KRW,N,N
KOSPI,STOCK,KRX,011070,KR7011070000,LG이노텍,,KRW,N,N
KOSPI,STOCK,KRX,011090,KR7011090008,에넥스,,KRW,N,N
KOSPI,STOCK,KRX,011150,KR7011150000,CJ씨푸드,,KRW,N,N
KOSPI,STOCK,KRX,011155,KR7011151008,CJ씨푸드1우,,KRW,N,N
KOSPI,STOCK,KRX,011170,KR7011170008,롯데케미칼,,KRW,N,N
KOSPI,STOCK,KRX,011200,KR7011200003,HMM,,KRW,N,N
KOSPI,STOCK,KRX,011210,KR7011210002,현대위아,,KRW,N,N
KOSPI,STOCK,KRX,011230,KR7011230000,삼화전자,,KRW,N,N
KOSPI,STOCK,KRX,011280,KR7011280005,태림포장,,KRW,N,N
KOSPI,STOCK,KRX,011300,KR7011300001,성안머티리얼스,,KRW,N,N
KOSPI,STOCK,KRX,011330,KR7011330008,유니켐,,KRW,N,N
KOSPI,STOCK,KRX,011390,KR7011390002,부산산업,,KRW,N,N
KOSPI,STOCK,KRX,011420,KR7011420007,갤럭시아에스엠,,KRW,N,N
KOSPI,STOCK,KRX,011500,KR7011500006,한농화성,,KRW,N,N
KOSPI,STOCK,KRX,011690,KR7011690005,와이투솔루션,,KRW,N,N
KOSPI,STOCK,KRX,011700,KR7011700002,한신기계,,KRW,N,N
KOSPI,STOCK,KRX,011760,KR7011760006,현대코퍼레이션,,KRW,N,N
KOSPI,STOCK,KRX,011780,KR7011780004,금호석유화학,,KRW,N,N
KOSPI,STOCK,KRX,011785,KR7011781002,금호석유화학우,,KRW,N,N
KOSPI,STOCK,KRX,011790,KR7011790003,SKC,,KRW,N,N
KOSPI,STOCK,KRX,011810,KR7011810009,STX,,KRW,N,N
KOSPI,STOCK,KRX,011930,KR7011930005,신성이엔지,,KRW,N,N
KOSPI,STOCK,KRX,012030,KR7012030003,DB,,KRW,N,N
KOSPI,STOCK,KRX,012160,KR7012160008,영흥,,KRW,N,N
KOSPI,STOCK,KRX,012170,KR7012170007,아센디오,,KRW,N,N
KOSPI,STOCK,KRX,012200,KR7012200002,계양전기,,KRW,N,N
KOSPI,STOCK,KRX,012205,KR7012201000,계양전기우,,KRW,N,N
KOSPI,STOCK,KRX,012280,KR7012280004,영화금속,,KRW,N,N
KOSPI,STOCK,KRX,012320,KR7012320008,경동인베스트,,KRW,N,N
KOSPI,STOCK,KRX,012330,KR7012330007,현대모비스,,KRW,N,N
KOSPI,STOCK,KRX,012450,KR7012450003,한화에어로스페이스,,KRW,N,N
KOSPI,STOCK,KRX,012510,KR7012510004,더존비즈온,,KRW,N,N
KOSPI,STOCK,KRX,012610,KR7012610002,경인양행,,KRW,N,N
KOSPI,STOCK,KRX,012630,KR7012630000,HDC,,KRW,N,N
KOSPI,STOCK,KRX,012690,KR7012690004,모나리자,,KRW,N,N
KOSPI,STOCK,KRX,012750,KR7012750006,에스원,,KRW,N,N
KOSPI,STOCK,KRX,012800,KR7012800009,대창,,KRW,N,N
KOSPI,STOCK,KRX,013000,KR7013000005,세우글로벌,,KRW,N,N
KOSPI,STOCK,KRX,013360,KR7013360003,일성건설,,KRW,N,N
KOSPI,STOCK,KRX,013520,KR7013520002,화승코퍼레이션,,KRW,N,N
KOSPI,STOCK,KRX,013570,KR7013570007,디와이,,KRW,N,N
KOSPI,STOCK,KRX,013580,KR7013580006,계룡건설,,KRW,N,N
KOSPI,STOCK,KRX,013700,KR7013700000,까뮤이앤씨,,KRW,N,N
KOSPI,STOCK,KRX,013870,KR7013870001,지엠비코리아,,KRW,N,N
KOSPI,STOCK,KRX,013890,KR7013890009,지누스,,KRW,N,N
KOSPI,STOCK,KRX,014130,KR7014130009,한익스프레스,,KRW,N,N
KOSPI,STOCK,KRX,014160,KR7014160006,대영포장,,KRW,N,N
KOSPI,STOCK,KRX,014280,KR7014280002,금강공업,,KRW,N,N
KOSPI,STOCK,KRX,014285,KR7014281000,금강공업우,,KRW,N,N
KOSPI,STOCK,KRX,014440,KR7014440002,영보화학,,KRW,N,N
KOSPI,STOCK,KRX,014530,KR7014530000,극동유화,,KRW,N,N
KOSPI,STOCK,KRX,014580,KR7014580005,태경비케이,,KRW,N,N
KOSPI,STOCK,KRX,014680,KR7014680003,한솔케미칼,,KRW,N,N
KOSPI,STOCK,KRX,014710,KR7014710008,사조씨푸드,,KRW,N,N
KOSPI,STOCK,KRX,014790,KR7014790000,HL D&I,,KRW,N,N
KOSPI,STOCK,KRX,014820,KR7014820005,동원시스템즈,,KRW,N,N
KOSPI,STOCK,KRX,014825,KR7014821003,동원시스템즈우,,KRW,N,N
KOSPI,STOCK,KRX,014830,KR7014830004,유니드,,KRW,N,N
KOSPI,STOCK,KRX,014910,KR7014910004,성문전자,,KRW,N,N
KOSPI,STOCK,KRX,014915,KR7014911002,성문전자우,,KRW,N,N
KOSPI,STOCK,KRX,014990,KR7014990006,인디에프,,KRW,N,N
KOSPI,STOCK,KRX,015020,KR7015020001,이스타코,,KRW,N,N
KOSPI,STOCK,KRX,015230,KR7015230006,대창단조,,KRW,N,N
KOSPI,STOCK,KRX,015260,KR7015260003,에이엔피,,KRW,N,N
KOSPI,STOCK,KRX,015360,KR7015360001,INVENI,,KRW,N,N
KOSPI,STOCK,KRX,015590,KR7015590003,DKME,,KRW,N,N
KOSPI,STOCK,KRX,015760,KR7015760002,한국전력,,KRW,N,N
KOSPI,STOCK,KRX,015860,KR7015860000,일진홀딩스,,KRW,N,N
KOSPI,STOCK,KRX,015890,KR7015890007,태경산업,,KRW,N,N
KOSPI,STOCK,KRX,016090,KR7016090003,대현,,KRW,N,N
KOSPI,STOCK,KRX,016360,KR7016360000,삼성증권,,KRW,N,N
KOSPI,STOCK,KRX,016380,KR7016380008,KG스틸,,KRW,N,N
KOSPI,STOCK,KRX,016450,KR7016450009,한세예스24홀딩스,,KRW,N,N
KOSPI,STOCK,KRX,016580,KR7016580003,환인제약,,KRW,N,N
KOSPI,STOCK,KRX,016590,KR7016590002,신대양제지,,KRW,N,N
KOSPI,STOCK,KRX,016610,KR7016610008,DB증권,,KRW,N,N
KOSPI,STOCK,KRX,016710,KR7016710006,대성홀딩스,,KRW,N,N
KOSPI,STOCK,KRX,016740,KR7016740003,두올,,KRW,N,N
KOSPI,STOCK,KRX,016800,KR7016800005,퍼시스,,KRW,N,N
KOSPI,STOCK,KRX,016880,KR7016880007,웅진,,KRW,N,N
KOSPI,STOCK,KRX,017040,KR7017040007,광명전기,,KRW,N,N
KOSPI,STOCK,KRX,017180,KR7017180001,명문제약,,KRW,N,N
KOSPI,STOCK,KRX,017370,KR7017370008,우신시스템,,KRW,N,N
KOSPI,STOCK,KRX,017390,KR7017390006,서울가스,,KRW,N,N
KOSPI,STOCK,KRX,017550,KR7017550005,수산세보틱스,,KRW,N,N
KOSPI,STOCK,KRX,017670,KR7017670001,SK텔레콤,,KRW,N,N
KOSPI,STOCK,KRX,017800,KR7017800004,현대엘리베이터,,KRW,N,N
KOSPI,STOCK,KRX,017810,KR7017810003,풀무원,,KRW,N,N
KOSPI,STOCK,KRX,017860,KR7017860008,DS단석,,KRW,N,N
KOSPI,STOCK,KRX,017900,KR7017900002,광전자,,KRW,N,N
KOSPI,STOCK,KRX,017940,KR7017940008,E1,,KRW,N,N
KOSPI,STOCK,KRX,017960,KR7017960006,한국카본,,KRW,N,N
KOSPI,STOCK,KRX,018250,KR7018250001,애경산업,,KRW,N,N
KOSPI,STOCK,KRX,018260,KR7018260000,삼성에스디에스,,KRW,N,N
KOSPI,STOCK,KRX,018470,KR7018470005,조일알미늄,,KRW,N,N
KOSPI,STOCK,KRX,018500,KR7018500009,동원금속,,KRW,N,N
KOSPI,STOCK,KRX,018670,KR7018670000,SK가스,,KRW,N,N
KOSPI,STOCK,KRX,018880,KR7018880005,한온시스템,,KRW,N,N
KOSPI,STOCK,KRX,019170,KR7019170000,신풍제약,,KRW,N,N
KOSPI,STOCK,KRX,019175,KR7019171008,신풍제약우,,KRW,N,N
KOSPI,STOCK,KRX,019180,KR7019180009,티에이치엔,,KRW,N,N
KOSPI,STOCK,KRX,019490,KR7019490002,엑시큐어하이트론,,KRW,N,N
KOSPI,STOCK,KRX,019680,KR7019680008,대교,,KRW,N,N
KOSPI,STOCK,KRX,019685,KR7019681006,대교우B,,KRW,N,N
KOSPI,STOCK,KRX,020000,KR7020000006,한섬,,KRW,N,N
KOSPI,STOCK,KRX,020120,KR7020120002,키다리스튜디오,,KRW,N,N
KOSPI,STOCK,KRX,020150,KR7020150009,롯데에너지머티리얼즈,,KRW,N,N
KOSPI,STOCK,KRX,020560,KR7020560009,아시아나항공,,KRW,N,N
KOSPI,STOCK,KRX,020760,KR7020760005,일진디스플,,KRW,N,N
KOSPI,STOCK,KRX,021050,KR7021050000,서원,,KRW,N,N
KOSPI,STOCK,KRX,021240,KR7021240007,코웨이,,KRW,N,N
KOSPI,STOCK,KRX,021820,KR7021820006,세원정공,,KRW,N,N
KOSPI,STOCK,KRX,022100,KR7022100002,포스코DX,,KRW,N,N
KOSPI,STOCK,KRX,023000,KR7023000003,삼원강재,,KRW,N,N
KOSPI,STOCK,KRX,023150,KR7023150006,MH에탄올,,KRW,N,N
KOSPI,STOCK,KRX,023350,KR7023350002,한국종합기술,,KRW,N,N
KOSPI,STOCK,KRX,023450,KR7023450000,동남합성,,KRW,N,N
KOSPI,STOCK,KRX,023530,KR7023530009,롯데쇼핑,,KRW,N,N
KOSPI,STOCK,KRX,023590,KR7023590003,다우기술,,KRW,N,N
KOSPI,STOCK,KRX,023800,KR7023800006,인지컨트롤스,,KRW,N,N
KOSPI,STOCK,KRX,023810,KR7023810005,인팩,,KRW,N,N
KOSPI,STOCK,KRX,023960,KR7023960008,에쓰씨엔지니어링,,KRW,N,N
KOSPI,STOCK,KRX,024070,KR7024070005,WISCOM,,KRW,N,N
KOSPI,STOCK,KRX,024090,KR7024090003,디씨엠,,KRW,N,N
KOSPI,STOCK,KRX,024110,KR7024110009,기업은행,,KRW,N,N
KOSPI,STOCK,KRX,024720,KR7024720005,콜마홀딩스,,KRW,N,N
KOSPI,STOCK,KRX,024890,KR7024890006,대원화성,,KRW,N,N
KOSPI,STOCK,KRX,024900,KR7024900003,디와이덕양,,KRW,N,N
KOSPI,STOCK,KRX,025000,KR7025000001,KPX케미칼,,KRW,N,N
KOSPI,STOCK,KRX,025530,KR7025530007,SJM홀딩스,,KRW,N,N
KOSPI,STOCK,KRX,025540,KR7025540006,한국단자,,KRW,N,N
KOSPI,STOCK,KRX,025560,KR7025560004,미래산업,,KRW,N,N
KOSPI,STOCK,KRX,025620,KR7025620006,차AI헬스케어,,KRW,N,N
KOSPI,STOCK,KRX,025750,KR7025750001,한솔홈데코,,KRW,N,N
KOSPI,STOCK,KRX,025820,KR7025820002,이구산업,,KRW,N,N
KOSPI,STOCK,KRX,025860,KR7025860008,남해화학,,KRW,N,N
KOSPI,STOCK,KRX,025890,KR7025890005,한국주강,,KRW,N,N
KOSPI,STOCK,KRX,026890,KR7026890004,스틱인베스트먼트,,KRW,N,N
KOSPI,STOCK,KRX,026940,KR7026940007,부국철강,,KRW,N,N
KOSPI,STOCK,KRX,026960,KR7026960005,동서,,KRW,N,N
KOSPI,STOCK,KRX,027410,KR7027410000,BGF,,KRW,N,N
KOSPI,STOCK,KRX,027740,KR7027740000,마니커,,KRW,N,N
KOSPI,STOCK,KRX,027970,KR7027970003,한국제지,,KRW,N,N
KOSPI,STOCK,KRX,028050,KR7028050003,삼성E&A,,KRW,N,N
KOSPI,STOCK,KRX,028100,KR7028100006,동아지질,,KRW,N,N
KOSPI,STOCK,KRX,028260,KR7028260008,삼성물산,,KRW,N,N
KOSPI,STOCK,KRX,028670,KR7028670008,팬오션,,KRW,N,N
KOSPI,STOCK,KRX,029460,KR7029460003,케이씨,,KRW,N,N
KOSPI,STOCK,KRX,029530,KR7029530003,신도리코,,KRW,N,N
KOSPI,STOCK,KRX,029780,KR7029780004,삼성카드,,KRW,N,N
KOSPI,STOCK,KRX,030000,KR7030000004,제일기획,,KRW,N,N
KOSPI,STOCK,KRX,030190,KR7030190003,NICE평가정보,,KRW,N,N
KOSPI,STOCK,KRX,030200,KR7030200000,KT,,KRW,N,N
KOSPI,STOCK,KRX,030210,KR7030210009,다올투자증권,,KRW,N,N
KOSPI,STOCK,KRX,030610,KR7030610000,교보증권,,KRW,N,N
KOSPI,STOCK,KRX,030720,KR7030720007,동원수산,,KRW,N,N
KOSPI,STOCK,KRX,031210,KR7031210008,서울보증보험,,KRW,N,N
KOSPI,STOCK,KRX,031430,KR7031430002,신세계인터내셔날,,KRW,N,N
KOSPI,STOCK,KRX,031440,KR7031440001,신세계푸드,,KRW,N,N
KOSPI,STOCK,KRX,031820,KR7031820004,아이티센씨티에스,,KRW,N,N
KOSPI,STOCK,KRX,032350,KR7032350001,롯데관광개발,,KRW,N,N
KOSPI,STOCK,KRX,032560,KR7032560005,황금에스티,,KRW,N,N
KOSPI,STOCK,KRX,032640,KR7032640005,LG유플러스,,KRW,N,N
KOSPI,STOCK,KRX,032830,KR7032830002,삼성생명,,KRW,N,N
KOSPI,STOCK,KRX,033240,KR7033240003,자화전자,,KRW,N,N
KOSPI,STOCK,KRX,033250,KR7033250002,체시스,,KRW,N,N
KOSPI,STOCK,KRX,033270,KR7033270000,유나이티드제약,,KRW,N,N
KOSPI,STOCK,KRX,033530,KR7033530007,SJG세종,,KRW,N,N
KOSPI,STOCK,KRX,033780,KR7033780008,KT&G,,KRW,N,N
KOSPI,STOCK,KRX,033920,KR7033920000,무학,,KRW,N,N
KOSPI,STOCK,KRX,034020,KR7034020008,두산에너빌리티,,KRW,N,N
KOSPI,STOCK,KRX,034120,KR7034120006,SBS,,KRW,N,N
KOSPI,STOCK,KRX,034220,KR7034220004,LG디스플레이,,KRW,N,N
KOSPI,STOCK,KRX,034230,KR7034230003,파라다이스,,KRW,N,N
KOSPI,STOCK,KRX,034310,KR7034310003,NICE,,KRW,N,N
KOSPI,STOCK,KRX,034590,KR7034590000,인천도시가스,,KRW,N,N
KOSPI,STOCK,KRX,034730,KR7034730002,SK,,KRW,N,N
KOSPI,STOCK,KRX,034830,KR7034830000,한국토지신탁,,KRW,N,N
KOSPI,STOCK,KRX,035000,KR7035000009,HS애드,,KRW,N,N
KOSPI,STOCK,KRX,035150,KR7035150002,백산,,KRW,N,N
KOSPI,STOCK,KRX,035250,KR7035250000,강원랜드,,KRW,N,N
KOSPI,STOCK,KRX,035420,KR7035420009,NAVER,,KRW,N,N
KOSPI,STOCK,KRX,035510,KR7035510007,신세계 I&C,,KRW,N,N
KOSPI,STOCK,KRX,035720,KR7035720002,카카오,,KRW,N,N
KOSPI,STOCK,KRX,036420,KR7036420008,콘텐트리중앙,,KRW,N,N
KOSPI,STOCK,KRX,036460,KR7036460004,한국가스공사,,KRW,N,N
KOSPI,STOCK,KRX,036530,KR7036530004,SNT홀딩스,,KRW,N,N
KOSPI,STOCK,KRX,036570,KR7036570000,엔씨소프트,,KRW,N,N
KOSPI,STOCK,KRX,036580,KR7036580009,팜스코,,KRW,N,N
KOSPI,STOCK,KRX,037270,KR7037270006,YG PLUS,,KRW,N,N
KOSPI,STOCK,KRX,037560,KR7037560000,LG헬로비전,,KRW,N,N
KOSPI,STOCK,KRX,037710,KR7037710001,광주신세계,,KRW,N,N
KOSPI,STOCK,KRX,039130,KR7039130000,하나투어,,KRW,N,N
KOSPI,STOCK,KRX,039490,KR7039490008,키움증권,,KRW,N,N
KOSPI,STOCK,KRX,039570,KR7039570007,HDC랩스,,KRW,N,N
KOSPI,STOCK,KRX,041650,KR7041650003,상신브레이크,,KRW,N,N
KOSPI,STOCK,KRX,042660,KR7042660001,한화오션,,KRW,N,N
KOSPI,STOCK,KRX,042700,KR7042700005,한미반도체,,KRW,N,N
KOSPI,STOCK,KRX,044380,KR7044380004,주연테크,,KRW,N,N
KOSPI,STOCK,KRX,044450,KR7044450005,KSS해운,,KRW,N,N
KOSPI,STOCK,KRX,044820,KR7044820009,코스맥스비티아이,,KRW,N,N
KOSPI,STOCK,KRX,047040,KR7047040001,대우건설,,KRW,N,N
KOSPI,STOCK,KRX,047050,KR7047050000,포스코인터내셔널,,KRW,N,N
KOSPI,STOCK,KRX,047400,KR7047400007,유니온머티리얼,,KRW,N,N
KOSPI,STOCK,KRX,047810,KR7047810007,한국항공우주,,KRW,N,N
KOSPI,STOCK,KRX,049800,KR7049800006,우진플라임,,KRW,N,N
KOSPI,STOCK,KRX,051600,KR7051600005,한전KPS,,KRW,N,N
KOSPI,STOCK,KRX,051630,KR7051630002,진양화학,,KRW,N,N
KOSPI,STOCK,KRX,051900,KR7051900009,LG생활건강,,KRW,N,N
KOSPI,STOCK,KRX,051905,KR7051901007,LG생활건강우,,KRW,N,N
KOSPI,STOCK,KRX,051910,KR7051910008,LG화학,,KRW,N,N
KOSPI,STOCK,KRX,051915,KR7051911006,LG화학우,,KRW,N,N
KOSPI,STOCK,KRX,052690,KR7052690005,한전기술,,KRW,N,N
KOSPI,STOCK,KRX,053210,KR7053210001,스카이라이프,,KRW,N,N
KOSPI,STOCK,KRX,053690,KR7053690004,한미글로벌,,KRW,N,N
KOSPI,STOCK,KRX,055490,KR7055490007,테이팩스,,KRW,N,N
KOSPI,STOCK,KRX,055550,KR7055550008,신한지주,,KRW,N,N
KOSPI,STOCK,KRX,057050,KR7057050007,현대홈쇼핑,,KRW,N,N
KOSPI,STOCK,KRX,058430,KR7058430000,포스코스틸리온,,KRW,N,N
KOSPI,STOCK,KRX,058650,KR7058650003,세아홀딩스,,KRW,N,N
KOSPI,STOCK,KRX,058730,KR7058730003,다스코,,KRW,N,N
KOSPI,STOCK,KRX,058850,KR7058850009,KTcs,,KRW,N,N
KOSPI,STOCK,KRX,058860,KR7058860008,KTis,,KRW,N,N
KOSPI,STOCK,KRX,060980,KR7060980000,HL홀딩스,,KRW,N,N
KOSPI,STOCK,KRX,062040,KR7062040001,산일전기,,KRW,N,N
KOSPI,STOCK,KRX,063160,KR7063160006,종근당바이오,,KRW,N,N
KOSPI,STOCK,KRX,064350,KR7064350002,현대로템,,KRW,N,N
KOSPI,STOCK,KRX,064400,KR7064400005,LG씨엔에스,,KRW,N,N
KOSPI,STOCK,KRX,064960,KR7064960008,SNT모티브,,KRW,N,N
KOSPI,STOCK,KRX,066570,KR7066570003,LG전자,,KRW,N,N
KOSPI,STOCK,KRX,066575,KR7066571001,LG전자우,,KRW,N,N
KOSPI,STOCK,KRX,066970,KR7066970005,엘앤에프,,KRW,N,N
KOSPI,STOCK,KRX,067830,KR7067830000,세이브존I&C,,KRW,N,N
KOSPI,STOCK,KRX,068270,KR7068270008,셀트리온,,KRW,N,N
KOSPI,STOCK,KRX,068290,KR7068290006,삼성출판사,,KRW,N,N
KOSPI,STOCK,KRX,069260,KR7069260008,TKG휴켐스,,KRW,N,N
KOSPI,STOCK,KRX,069460,KR7069460004,대호에이엘,,KRW,N,N
KOSPI,STOCK,KRX,069500,KR7069500007,KODEX 200,,KRW,N,N
KOSPI,STOCK,KRX,069620,KR7069620003,대웅제약,,KRW,N,N
KOSPI,STOCK,KRX,069640,KR7069640001,한세엠케이,,KRW,N,N
KOSPI,STOCK,KRX,069660,KR7069660009,KIWOOM 200,,KRW,N,N
KOSPI,STOCK,KRX,069730,KR7069730000,DSR제강,,KRW,N,N
KOSPI,STOCK,KRX,069960,KR7069960003,현대백화점,,KRW,N,N
KOSPI,STOCK,KRX,070960,KR7070960000,모나용평,,KRW,N,N
KOSPI,STOCK,KRX,071050,KR7071050009,한국금융지주,,KRW,N,N
KOSPI,STOCK,KRX,071055,KR7071051007,한국금융지주우,,KRW,N,N
KOSPI,STOCK,KRX,071090,KR7071090005,하이스틸,,KRW,N,N
KOSPI,STOCK,KRX,071320,KR7071320006,지역난방공사,,KRW,N,N
KOSPI,STOCK,KRX,071840,KR7071840003,롯데하이마트,,KRW,N,N
KOSPI,STOCK,KRX,071950,KR7071950000,코아스,,KRW,N,N
KOSPI,STOCK,KRX,071970,KR7071970008,HD현대마린엔진,,KRW,N,N
KOSPI,STOCK,KRX,072130,KR7072130008,유엔젤,,KRW,N,N
KOSPI,STOCK,KRX,072710,KR7072710007,농심홀딩스,,KRW,N,N
KOSPI,STOCK,KRX,073240,KR7073240004,금호타이어,,KRW,N,N
KOSPI,STOCK,KRX,074610,KR7074610007,이엔플러스,,KRW,N,N
KOSPI,STOCK,KRX,075180,KR7075180000,새론오토모티브,,KRW,N,N
KOSPI,STOCK,KRX,075580,KR7075580001,세진중공업,,KRW,N,N
KOSPI,STOCK,KRX,077500,KR7077500007,유니퀘스트,,KRW,N,N
KOSPI,STOCK,KRX,077970,KR7077970002,STX엔진,,KRW,N,N
KOSPI,STOCK,KRX,078000,KR7078000007,텔코웨어,,KRW,N,N
KOSPI,STOCK,KRX,078520,KR7078520004,에이블씨엔씨,,KRW,N,N
KOSPI,STOCK,KRX,078930,KR7078930005,GS,,KRW,N,N
KOSPI,STOCK,KRX,078935,KR7078931003,GS우,,KRW,N,N
KOSPI,STOCK,KRX,079160,KR7079160008,CJ CGV,,KRW,N,N
KOSPI,STOCK,KRX,079430,KR7079430005,현대리바트,,KRW,N,N
KOSPI,STOCK,KRX,079550,KR7079550000,LIG넥스원,,KRW,N,N
KOSPI,STOCK,KRX,079900,KR7079900007,전진건설로봇,,KRW,N,N
KOSPI,STOCK,KRX,079980,KR7079980009,휴비스,,KRW,N,N
KOSPI,STOCK,KRX,081000,KR7081000002,일진다이아,,KRW,N,N
KOSPI,STOCK,KRX,081660,KR7081660003,미스토홀딩스,,KRW,N,N
KOSPI,STOCK,KRX,082640,KR7082640004,동양생명,,KRW,N,N
KOSPI,STOCK,KRX,082740,KR7082740002,한화엔진,,KRW,N,N
KOSPI,STOCK,KRX,083420,KR7083420000,그린케미칼,,KRW,N,N
KOSPI,STOCK,KRX,084010,KR7084010008,대한제강,,KRW,N,N
KOSPI,STOCK,KRX,084670,KR7084670009,동양고속,,KRW,N,N
KOSPI,STOCK,KRX,084680,KR7084680008,이월드,,KRW,N,N
KOSPI,STOCK,KRX,084690,KR7084690007,대상홀딩스,,KRW,N,N
KOSPI,STOCK,KRX,084695,KR7084691005,대상홀딩스우,,KRW,N,N
